"","Term","Ont","N","DE","P.DE","FDR"
"GO:0045910","negative regulation of DNA recombination","BP",34,21,0.364201992465769,1
"GO:0002707","negative regulation of lymphocyte mediated immunity","BP",34,21,0.364201992465769,1
"GO:0016776","phosphotransferase activity, phosphate group as acceptor","MF",34,21,0.364201992465769,1
"GO:0048260","positive regulation of receptor-mediated endocytosis","BP",34,21,0.364201992465769,1
"GO:0055088","lipid homeostasis","BP",94,56,0.366351268962067,1
"GO:0048639","positive regulation of developmental growth","BP",125,74,0.366698303814281,1
"GO:0035710","CD4-positive, alpha-beta T cell activation","BP",82,49,0.367975969201966,1
"GO:0044264","cellular polysaccharide metabolic process","BP",82,49,0.367975969201966,1
"GO:0001047","core promoter binding","MF",46,28,0.368270930541337,1
"GO:0046503","glycerolipid catabolic process","BP",46,28,0.368270930541337,1
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","BP",46,28,0.368270930541337,1
"GO:0006352","DNA-templated transcription, initiation","BP",201,118,0.368329292556222,1
"GO:0042100","B cell proliferation","BP",70,42,0.369110516888393,1
"GO:0033238","regulation of cellular amine metabolic process","BP",70,42,0.369110516888393,1
"GO:0048814","regulation of dendrite morphogenesis","BP",70,42,0.369110516888393,1
"GO:0008643","carbohydrate transport","BP",113,67,0.369204859245786,1
"GO:0000380","alternative mRNA splicing, via spliceosome","BP",58,35,0.369424217715651,1
"GO:0071806","protein transmembrane transport","BP",58,35,0.369424217715651,1
"GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","BP",208,122,0.370973949846998,1
"GO:0017137","Rab GTPase binding","MF",151,89,0.371515629828959,1
"GO:0043549","regulation of kinase activity","BP",711,412,0.371802255482309,1
"GO:0006953","acute-phase response","BP",29,18,0.372720589920046,1
"GO:0015701","bicarbonate transport","BP",29,18,0.372720589920046,1
"GO:0071870","cellular response to catecholamine stimulus","BP",29,18,0.372720589920046,1
"GO:0071868","cellular response to monoamine stimulus","BP",29,18,0.372720589920046,1
"GO:0021955","central nervous system neuron axonogenesis","BP",29,18,0.372720589920046,1
"GO:0019692","deoxyribose phosphate metabolic process","BP",29,18,0.372720589920046,1
"GO:0035510","DNA dealkylation","BP",29,18,0.372720589920046,1
"GO:0032633","interleukin-4 production","BP",29,18,0.372720589920046,1
"GO:0046466","membrane lipid catabolic process","BP",29,18,0.372720589920046,1
"GO:0000002","mitochondrial genome maintenance","BP",29,18,0.372720589920046,1
"GO:0034661","ncRNA catabolic process","BP",29,18,0.372720589920046,1
"GO:0031111","negative regulation of microtubule polymerization or depolymerization","BP",29,18,0.372720589920046,1
"GO:0009164","nucleoside catabolic process","BP",29,18,0.372720589920046,1
"GO:0045687","positive regulation of glial cell differentiation","BP",29,18,0.372720589920046,1
"GO:0002724","regulation of T cell cytokine production","BP",29,18,0.372720589920046,1
"GO:0010165","response to X-ray","BP",29,18,0.372720589920046,1
"GO:0042092","type 2 immune response","BP",29,18,0.372720589920046,1
"GO:0048592","eye morphogenesis","BP",89,53,0.373858424775759,1
"GO:0006664","glycolipid metabolic process","BP",89,53,0.373858424775759,1
"GO:0030336","negative regulation of cell migration","BP",196,115,0.374222807528364,1
"GO:0008234","cysteine-type peptidase activity","MF",139,82,0.374566929934286,1
"GO:0051239","regulation of multicellular organismal process","BP",2274,1310,0.375052362412462,1
"GO:0022037","metencephalon development","BP",77,46,0.375825614682884,1
"GO:0030516","regulation of axon extension","BP",77,46,0.375825614682884,1
"GO:0016791","phosphatase activity","MF",222,130,0.375922338292329,1
"GO:0045859","regulation of protein kinase activity","BP",647,375,0.376595838380928,1
"GO:0050435","amyloid-beta metabolic process","BP",41,25,0.377067351349238,1
"GO:0002548","monocyte chemotaxis","BP",41,25,0.377067351349238,1
"GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","BP",41,25,0.377067351349238,1
"GO:0048156","tau protein binding","MF",41,25,0.377067351349238,1
"GO:0048593","camera-type eye morphogenesis","BP",65,39,0.377322138740087,1
"GO:0003300","cardiac muscle hypertrophy","BP",65,39,0.377322138740087,1
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","BP",65,39,0.377322138740087,1
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","BP",65,39,0.377322138740087,1
"GO:0014897","striated muscle hypertrophy","BP",65,39,0.377322138740087,1
"GO:0006888","ER to Golgi vesicle-mediated transport","BP",184,108,0.377562823975725,1
"GO:0004867","serine-type endopeptidase inhibitor activity","MF",53,32,0.377986460454481,1
"GO:0030120","vesicle coat","CC",53,32,0.377986460454481,1
"GO:1903008","organelle disassembly","BP",96,57,0.379137351904941,1
"GO:0046683","response to organophosphorus","BP",96,57,0.379137351904941,1
"GO:0051094","positive regulation of developmental process","BP",981,567,0.380582251324625,1
"GO:0000082","G1/S transition of mitotic cell cycle","BP",217,127,0.381725982962497,1
"GO:0000132","establishment of mitotic spindle orientation","BP",24,15,0.381919979886934,1
"GO:0060325","face morphogenesis","BP",24,15,0.381919979886934,1
"GO:0097421","liver regeneration","BP",24,15,0.381919979886934,1
"GO:0090383","phagosome acidification","BP",24,15,0.381919979886934,1
"GO:0006658","phosphatidylserine metabolic process","BP",24,15,0.381919979886934,1
"GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","BP",24,15,0.381919979886934,1
"GO:1901381","positive regulation of potassium ion transmembrane transport","BP",24,15,0.381919979886934,1
"GO:0010737","protein kinase A signaling","BP",24,15,0.381919979886934,1
"GO:0032994","protein-lipid complex","CC",24,15,0.381919979886934,1
"GO:0046596","regulation of viral entry into host cell","BP",24,15,0.381919979886934,1
"GO:1901385","regulation of voltage-gated calcium channel activity","BP",24,15,0.381919979886934,1
"GO:0006929","substrate-dependent cell migration","BP",24,15,0.381919979886934,1
"GO:0070848","response to growth factor","BP",491,285,0.382314639726393,1
"GO:0009410","response to xenobiotic stimulus","BP",198,116,0.382858702342942,1
"GO:0050864","regulation of B cell activation","BP",103,61,0.383912680854727,1
"GO:1903169","regulation of calcium ion transmembrane transport","BP",103,61,0.383912680854727,1
"GO:0071774","response to fibroblast growth factor","BP",103,61,0.383912680854727,1
"GO:0021549","cerebellum development","BP",72,43,0.384122296888196,1
"GO:0030426","growth cone","CC",141,83,0.384929867795554,1
"GO:0006073","cellular glucan metabolic process","BP",60,36,0.386064053192856,1
"GO:0044042","glucan metabolic process","BP",60,36,0.386064053192856,1
"GO:0060191","regulation of lipase activity","BP",60,36,0.386064053192856,1
"GO:0055081","anion homeostasis","BP",36,22,0.386604202651452,1
"GO:0060563","neuroepithelial cell differentiation","BP",36,22,0.386604202651452,1
"GO:0090382","phagosome maturation","BP",36,22,0.386604202651452,1
"GO:0031952","regulation of protein autophosphorylation","BP",36,22,0.386604202651452,1
"GO:0031346","positive regulation of cell projection organization","BP",309,180,0.386665704209133,1
"GO:0051047","positive regulation of secretion","BP",309,180,0.386665704209133,1
"GO:1904949","ATPase complex","CC",91,54,0.38702579051359,1
"GO:0032182","ubiquitin-like protein binding","MF",91,54,0.38702579051359,1
"GO:0010035","response to inorganic substance","BP",427,248,0.387225386971549,1
"GO:0051240","positive regulation of multicellular organismal process","BP",1286,742,0.387539721956441,1
"GO:0030036","actin cytoskeleton organization","BP",526,305,0.387718743868612,1
"GO:0060491","regulation of cell projection assembly","BP",148,87,0.388207379481574,1
"GO:0010508","positive regulation of autophagy","BP",110,65,0.388262518973608,1
"GO:0051241","negative regulation of multicellular organismal process","BP",865,500,0.388567555991922,1
"GO:0071383","cellular response to steroid hormone stimulus","BP",193,113,0.389040120841999,1
"GO:0009306","protein secretion","BP",441,256,0.389657854934443,1
"GO:0048523","negative regulation of cellular process","BP",3602,2071,0.389815259450849,1
"GO:0007613","memory","BP",79,47,0.390064267820433,1
"GO:0006890","retrograde vesicle-mediated transport, Golgi to ER","BP",79,47,0.390064267820433,1
"GO:0022604","regulation of cell morphogenesis","BP",382,222,0.390100833598474,1
"GO:0031401","positive regulation of protein modification process","BP",933,539,0.391062189067518,1
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process","BP",1107,639,0.391112341410556,1
"GO:0060249","anatomical structure homeostasis","BP",330,192,0.391418679690306,1
"GO:0042737","drug catabolic process","BP",98,58,0.391772865523388,1
"GO:0043425","bHLH transcription factor binding","MF",19,12,0.391956400056803,1
"GO:0001569","branching involved in blood vessel morphogenesis","BP",19,12,0.391956400056803,1
"GO:0070840","dynein complex binding","MF",19,12,0.391956400056803,1
"GO:0071782","endoplasmic reticulum tubular network","CC",19,12,0.391956400056803,1
"GO:0006516","glycoprotein catabolic process","BP",19,12,0.391956400056803,1
"GO:0042094","interleukin-2 biosynthetic process","BP",19,12,0.391956400056803,1
"GO:0086011","membrane repolarization during action potential","BP",19,12,0.391956400056803,1
"GO:1903204","negative regulation of oxidative stress-induced neuron death","BP",19,12,0.391956400056803,1
"GO:0043267","negative regulation of potassium ion transport","BP",19,12,0.391956400056803,1
"GO:0044232","organelle membrane contact site","CC",19,12,0.391956400056803,1
"GO:0006907","pinocytosis","BP",19,12,0.391956400056803,1
"GO:0036344","platelet morphogenesis","BP",19,12,0.391956400056803,1
"GO:1905209","positive regulation of cardiocyte differentiation","BP",19,12,0.391956400056803,1
"GO:0031954","positive regulation of protein autophosphorylation","BP",19,12,0.391956400056803,1
"GO:0002726","positive regulation of T cell cytokine production","BP",19,12,0.391956400056803,1
"GO:0046961","proton-transporting ATPase activity, rotational mechanism","MF",19,12,0.391956400056803,1
"GO:2000209","regulation of anoikis","BP",19,12,0.391956400056803,1
"GO:2000114","regulation of establishment of cell polarity","BP",19,12,0.391956400056803,1
"GO:0033194","response to hydroperoxide","BP",19,12,0.391956400056803,1
"GO:0051385","response to mineralocorticoid","BP",19,12,0.391956400056803,1
"GO:0032495","response to muramyl dipeptide","BP",19,12,0.391956400056803,1
"GO:0001091","RNA polymerase II basal transcription factor binding","MF",19,12,0.391956400056803,1
"GO:0007565","female pregnancy","BP",136,80,0.391995159538717,1
"GO:0006112","energy reserve metabolic process","BP",67,40,0.392928187453818,1
"GO:0070664","negative regulation of leukocyte proliferation","BP",67,40,0.392928187453818,1
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","BP",86,51,0.39532003441697,1
"GO:0048475","coated membrane","CC",86,51,0.39532003441697,1
"GO:0030117","membrane coat","CC",86,51,0.39532003441697,1
"GO:0015108","chloride transmembrane transporter activity","MF",55,33,0.395424264664473,1
"GO:0002228","natural killer cell mediated immunity","BP",55,33,0.395424264664473,1
"GO:0046631","alpha-beta T cell activation","BP",124,73,0.395921926122491,1
"GO:0043543","protein acylation","BP",214,125,0.395981327369077,1
"GO:0004175","endopeptidase activity","MF",266,155,0.395984269180308,1
"GO:0051253","negative regulation of RNA metabolic process","BP",996,575,0.396473998590345,1
"GO:0035890","exit from host","BP",31,19,0.397069616123431,1
"GO:0035891","exit from host cell","BP",31,19,0.397069616123431,1
"GO:0000266","mitochondrial fission","BP",31,19,0.397069616123431,1
"GO:0052192","movement in environment of other organism involved in symbiotic interaction","BP",31,19,0.397069616123431,1
"GO:0052126","movement in host environment","BP",31,19,0.397069616123431,1
"GO:0010677","negative regulation of cellular carbohydrate metabolic process","BP",31,19,0.397069616123431,1
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","MF",31,19,0.397069616123431,1
"GO:0032733","positive regulation of interleukin-10 production","BP",31,19,0.397069616123431,1
"GO:0045124","regulation of bone resorption","BP",31,19,0.397069616123431,1
"GO:1901976","regulation of cell cycle checkpoint","BP",31,19,0.397069616123431,1
"GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","BP",31,19,0.397069616123431,1
"GO:1900274","regulation of phospholipase C activity","BP",31,19,0.397069616123431,1
"GO:0071869","response to catecholamine","BP",31,19,0.397069616123431,1
"GO:0071867","response to monoamine","BP",31,19,0.397069616123431,1
"GO:0019076","viral release from host cell","BP",31,19,0.397069616123431,1
"GO:0070534","protein K63-linked ubiquitination","BP",43,26,0.39714202036764,1
"GO:0097447","dendritic tree","CC",431,250,0.398805011737201,1
"GO:0005758","mitochondrial intermembrane space","CC",74,44,0.398863282915809,1
"GO:0030641","regulation of cellular pH","BP",74,44,0.398863282915809,1
"GO:0060322","head development","BP",537,311,0.399105932290197,1
"GO:0051053","negative regulation of DNA metabolic process","BP",131,77,0.399322353186095,1
"GO:0032409","regulation of transporter activity","BP",183,107,0.40192108143773,1
"GO:0005802","trans-Golgi network","CC",209,122,0.402190004746591,1
"GO:0072511","divalent inorganic cation transport","BP",353,205,0.402203432046494,1
"GO:0006323","DNA packaging","BP",138,81,0.402483919958911,1
"GO:0005671","Ada2/Gcn5/Ada3 transcription activator complex","CC",14,9,0.403042454115514,1
"GO:0051503","adenine nucleotide transport","BP",14,9,0.403042454115514,1
"GO:0002483","antigen processing and presentation of endogenous peptide antigen","BP",14,9,0.403042454115514,1
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I","BP",14,9,0.403042454115514,1
"GO:0010457","centriole-centriole cohesion","BP",14,9,0.403042454115514,1
"GO:0051299","centrosome separation","BP",14,9,0.403042454115514,1
"GO:0090545","CHD-type complex","CC",14,9,0.403042454115514,1
"GO:0048268","clathrin coat assembly","BP",14,9,0.403042454115514,1
"GO:0009109","coenzyme catabolic process","BP",14,9,0.403042454115514,1
"GO:0048596","embryonic camera-type eye morphogenesis","BP",14,9,0.403042454115514,1
"GO:1902001","fatty acid transmembrane transport","BP",14,9,0.403042454115514,1
"GO:0046629","gamma-delta T cell activation","BP",14,9,0.403042454115514,1
"GO:0005921","gap junction","CC",14,9,0.403042454115514,1
"GO:0009084","glutamine family amino acid biosynthetic process","BP",14,9,0.403042454115514,1
"GO:0051645","Golgi localization","BP",14,9,0.403042454115514,1
"GO:0004953","icosanoid receptor activity","MF",14,9,0.403042454115514,1
"GO:0051546","keratinocyte migration","BP",14,9,0.403042454115514,1
